Horas_Estudio,Asistencia_Clases,Promedio_Tareas,Uso_Biblioteca,Calificacion_Final
8.076073132931938,84.9799829124545,50.0,2.318948342525119,241.76949759263678
4.928347921780097,94.51143607795042,69.85968608879477,3.840643548988724,280.35913690472876
8.129287311628012,89.59270826085206,69.42838701006313,2.347376020697609,279.20091862970844
0.0,100.0,53.88732457923268,2.5538165667852204,258.6810691894422
6.643805008750448,72.3265243711195,63.33274968613687,1.110459269054469,238.92794096934588
5.174094136476342,88.72320636720679,58.34136231801257,2.5476936807509234,265.649023793746
4.401985299068265,81.83342005738352,100.0,0.5761206733710433,314.7881553626
5.183521553071005,100.0,89.03517589721191,1.4160971765142767,324.70601909190503
1.0248621707982144,71.91701714644849,94.07332642491238,3.7604146561442975,285.9845675486164
4.560656224324976,71.60278157819224,85.82508096064853,3.785800158650832,280.0070954180489
5.7142251430234925,74.00607354555977,58.06422343174156,3.425457561784965,233.72682023554563
7.955788089483033,58.76104275690193,67.1321960058034,2.033023856870787,232.90428899332375
3.9634595634527052,74.74244978319238,82.34061841841877,2.95228864385802,279.53225355530833
3.3830127942136246,72.40867338446301,56.66808286662082,2.9963974609094315,220.04371193650027
3.996485912830927,81.50393786476208,85.69497645258582,1.8416353108074572,281.895269153447
6.830804235404148,83.4175597577716,71.39511902762797,4.503398301767151,268.02561175556735
5.657502219319369,98.76170839215887,69.37768788675604,3.8773622905756713,295.40755889686704
3.9404795924659224,89.5042383818605,85.66439952305237,2.779035826170336,296.9302816859223
6.026534866226712,74.23096344337597,81.6639496722906,3.026885838994531,266.289320188666
5.194155098696081,71.01585328651642,69.5855075127138,3.2083828079475527,251.16733885019107
6.937289981065779,84.91919171506505,92.38994705046372,0.9582651315757094,322.1284531021944
3.5958938122452953,66.79766792979358,58.78405008600154,2.7528226174794033,219.22543487473894
4.3446757068044635,98.31458765854353,84.23903410416395,2.3180157520022013,317.0835828155824
4.215783693735685,91.79440120721287,83.89651886952575,1.9983799901050845,301.942485934406
2.072970103735763,75.30824347895295,70.35680341029014,2.718899707114045,249.23768265411837
5.592240554129152,62.868654709091224,79.89199533363177,4.797686526849523,264.4433475464401
5.522110544359778,93.53872374165412,56.23329635422046,3.64084286126701,259.13072171264173
5.010226913284922,78.85460154747382,88.86040528810352,2.428821010217203,294.93145345920425
4.530825733249706,92.37816311973462,72.22646795335517,3.5725827813561586,287.1047096121042
2.1692585158991715,64.05572341205632,67.1591546922144,4.399355436586002,227.6467102881427
4.158709354469282,74.00624977046228,90.73513838755333,3.924633682912769,296.2444483123187
4.314570966946461,80.05243699718183,64.4348446418586,3.0596303699201743,250.5469058153585
3.395445461556762,80.46980593764742,53.873080554546604,2.353063222294426,225.86515811935206
4.677428576667982,75.49934528520757,51.65056239714144,3.69822331361359,226.39352790380386
5.8081017136290765,86.22849932347499,84.0901492701846,3.3934853854217497,295.2945490377756
8.77237180242106,69.32379570617405,55.793559712555755,3.8951932200277324,230.66917551761023
5.349155625663678,78.57620514978707,100.0,3.6351718016819694,316.5144019564873
5.515100781445529,81.20295631711899,50.0,4.049552715319335,237.17312984142995
4.851108168467666,85.14438834058748,100.0,2.464764788439432,325.2147725467831
1.162457569401917,87.11614878088889,78.16526200803928,4.317394065634326,283.0697420752777
4.946972249101567,68.75357908162131,73.54930332194411,3.1975996046923996,256.53660972645923
5.120460419882053,64.65885829264377,66.82621369786575,5.0752608726252655,245.6330045997503
9.926484224970572,92.7767682189851,80.98704171528107,2.310812181910432,312.66763419788697
4.615278070437755,83.32314011979592,74.43547946362727,4.73596380316525,278.67001282127893
5.603094684667225,72.51513463443446,91.54952823024783,3.197910783462648,285.24426469729923
4.9305764605895135,95.51151975522524,76.71341472993059,2.3485819963855517,291.0538911445633
2.662643924760936,81.15674634292859,77.25452642192816,2.5161141659456785,270.12788256669256
7.285645629030041,91.79297184063826,69.54581681679217,2.6796526918056798,280.2908942004195
6.503866065373549,80.67518481410109,74.14581564418398,3.4241659464019163,274.0812860785869
6.582063894086094,100.0,79.6170265333809,3.5228354880354997,314.5082632464214
3.181225090410522,97.55340842443204,50.0,2.426299996061421,250.67888658058789
7.805588621872198,77.51035851520926,54.77721866841431,2.9756454077390173,236.66963462643443
2.1962978744154382,89.71570950954356,86.14896141034072,5.142270358611864,307.77979355983666
6.173714187600541,86.45375949585147,77.56298157191912,4.727543170100711,292.3644014967049
9.380911251619956,93.68631557532349,72.24024995470981,3.436323669674032,287.0063250262163
3.0189273497386235,70.35076539419896,75.27650899598089,3.0380034781682004,249.0486496664176
3.867404540794456,86.8605145999844,80.21372558042506,3.1200313267182613,288.5539181665027
5.199302730175282,90.58424486849587,66.90360479535957,3.6135179727304165,268.602727220543
3.9930486917676014,62.41260513576886,63.32542911896531,1.9772074348015944,222.94027750787058
1.8986731378677346,68.16741487334225,77.93767882646523,2.742623462576655,260.0238162527734
5.137125949612055,59.607678222398995,60.32440833577452,1.3314159261224106,217.2926285331726
2.8753925725477902,77.30593165555442,81.12379133571707,3.3992231226052794,274.1435835477985
5.9471848612703635,87.17542255795962,50.0,3.647195939702741,248.13496531107594
3.1611515315323935,95.02357052096028,90.43733455988465,2.516813537700626,317.9251881212495
8.09986881003508,80.74094780419775,82.08896223619564,4.573986763290033,293.4486323751668
3.4334934153275256,96.28615545571292,78.84044601470814,1.7742343369976588,294.04532506438926
4.355876967588649,66.19898541785109,89.74036475918271,1.5356251197901798,271.40891545958056
6.62703443473934,62.96617560644845,99.98211666693865,3.224451818559972,292.82405218776677
2.5382713671320896,79.44452301103381,90.21555097527195,4.047098302612154,296.3870163839286
5.4549198692082586,83.84065448939307,50.0,4.6839276914578685,237.77833229896277
7.614285508564857,79.67305251905907,55.806345498964475,2.5411157371310598,240.7952564163098
1.785033530877545,59.325578999601234,65.62772133456482,4.078680833431296,221.84612264565422
5.369267717064608,79.10879960487212,75.3913657531625,2.9614915304992926,277.57470593816004
5.519765588496847,66.95530499495146,82.76488530703685,2.8273727000591804,271.4172728394241
6.563645743554621,86.69672548830039,64.11384280269802,3.8836599374866725,259.6968587846374
2.526098578243836,83.66598246096848,77.80150146715617,3.6523228784134196,265.85937814682126
2.3590867738314474,70.60120213672644,63.66925601470016,1.4236078430157506,233.0281743900439
6.0438831312337955,74.86133082663306,65.82723295512078,4.476540349725896,245.88277709895445
5.5939693464663724,69.40786478111049,53.900083547276665,4.380091354147451,220.83226021935747
5.5009857006917535,79.37320902726829,61.151501308336435,2.3744372984904705,239.50768422367378
5.692896418993952,89.55142320501238,54.724730915754996,3.395803533437409,242.67830887952766
3.6399505568430186,70.14273953664457,60.36190120534001,3.494030186282739,231.53961263911086
5.464507394322007,85.04046515517844,90.80462694911759,3.260673765823907,312.9072991161492
5.586144946597362,74.69742381627559,60.759016667520854,2.4496948461545798,235.09143227705212
3.571297163947264,72.07127167737656,100.0,2.3283766320619486,287.4167189737711
8.731549022289514,78.92969640045442,82.39976851321333,2.9744459290085548,287.9897847716011
5.947665841823575,69.64757677580626,77.77254185542311,4.172729019259364,267.4962960565015
2.617393005594703,74.46350694652818,62.1246332972818,3.5436001545944324,229.15574886232602
6.313107217267659,68.02122107411151,85.50464819113488,2.629385667913894,275.2678608580517
3.050636659545357,99.6472513291639,66.36543260643339,3.771698710648345,283.25111692197805
6.574169207484904,80.35263551971728,76.83014721968043,0.15145737936992454,275.20122042258976
7.317191158014808,73.00274492007415,100.0,4.1487657003721035,313.86368607903023
3.358635363296579,82.13979910734221,73.55910150413025,1.2602862212219004,260.2406370773213
6.926752258488643,78.8767195030917,92.23909989428513,2.637559058596868,309.98445101856373
5.825561853872997,77.79030400466777,64.45235362311169,1.8803301053738561,247.69489460303632
6.64412031998898,86.14166700043425,74.47517264254557,1.7053185242790942,280.17122995307574
8.793585965307894,87.57507710047305,100.0,4.16082678737852,333.4372667181922
4.509223767994259,74.69498852389472,65.5954941331835,2.5322987986881085,242.48746586271716
3.492527671285021,74.2418175935532,100.0,3.346503881730716,301.2860767025729
3.2209711407489534,77.24948302848355,85.61627903183214,2.953079421120816,282.05751350836977
3.3683794300691234,56.980788352644154,66.56299836158598,3.4770408272231217,228.22937066056187
4.845796581171792,64.84808937801448,84.48611608583282,3.076821891060255,258.9482386295402
5.682303949633288,93.66874267444524,89.58831674440094,1.7170077758114304,308.8363021682576
5.553381598660038,96.44967713501283,84.32714943325794,3.99626681944714,323.71778651995544
6.654366498072047,77.50963960443622,51.446629201643155,2.5062434168386876,226.64424209704188
5.026003783755814,85.76556963055766,64.09294236262697,1.443418101340249,253.89781439572562
7.907068154314634,83.11250154543536,71.28722046672743,2.5718848390340874,279.6575555497471
4.470686333524088,100.0,73.8834985634993,4.50075979063431,298.80526392205803
10.0,91.19574911434577,84.31008146326018,3.8502217421134928,326.1523067057713
6.251334695530012,78.72082408519233,77.66551501399881,2.651347865592141,279.60442720504545
3.285684887167435,70.44459559399574,54.96983461934848,2.6507422956815714,214.57604148992667
2.8582150038777754,63.93553679742428,80.70296776508945,2.6783649487826175,263.5640211347023
5.96494483048637,82.03463635867223,84.15878617925735,5.076747983560841,294.60793027046145
4.553074429348298,72.43649254715697,83.3968567189656,3.3819354522315535,279.0259646285261
6.428000988184184,65.77746290402325,91.21171088331933,3.4300416471910697,284.74583044823083
5.94647524914709,73.53427115757474,87.50883231823356,4.030283454031842,295.08558545334074
4.854342174686255,69.18451996385605,81.88770118842655,3.2387891590265134,275.816218567817
3.30641256386319,96.87141635072564,73.94751432812029,2.740957854179297,291.2156034689546
1.9703055506282707,88.81639756949451,50.085585997260125,2.8036501509150216,229.72020323084868
4.106970095865957,79.92027358683383,81.44427328698879,2.928398740585936,283.4363804325471
6.712797588646945,94.79944138890026,78.11531530744666,2.962777763490158,299.36185904496614
5.4281874882604075,80.77368307647619,79.0736825579306,3.7276295436369797,292.61724942914464
2.508522442576024,71.38715798671737,55.84877136269536,3.0519458858072994,220.02252792226952
5.346361851702364,95.23124077269657,58.784151893876064,3.732640077215579,265.7362586847403
5.770634759457674,85.38910043684659,90.79729279999356,2.9192834198914177,310.4058722672593
3.2322851275977342,69.62753845673544,74.40667269215018,3.0786351903160907,244.87525475721588
5.307450211891056,78.09661321916391,85.22251046058936,1.0017993154678924,278.5062273830649
5.116417436892,71.24381746615242,75.42477564195691,3.9163276747024813,267.48114765260266
2.714059404338754,66.17200269035663,75.44634209243618,3.346488475897993,244.5673418627162
5.715574720696567,89.26177547531641,89.07425708963997,3.9980101098596523,309.21854274400124
6.121569052736469,99.0941664047013,67.25932907673939,0.10374462180631072,284.8626819812661
7.166102486350554,66.01432426180858,76.44181165411474,5.088374704780728,268.07189746665307
7.1076041040698055,85.62969236690572,68.06587066942436,2.8604103718448264,275.06598333484595
2.244661264085818,73.49357430878173,68.48255658851527,4.108182816737516,252.01652647652332
3.124349920169754,75.12874616235304,70.3624181479704,1.9600940728744691,246.12240326769236
6.0300705344173195,74.07606075761132,78.3320065745057,3.6127739050625696,265.0108932967903
6.027571901824418,71.36009230320184,67.81877067504784,1.9465844368263439,252.9582234943331
6.030095372612096,80.48521627944827,93.83634188360281,2.3762310393041948,305.30773964714024
10.0,71.69049883588963,61.580890466707444,4.914031353866786,247.9380549901395
6.141781021386334,82.70456825779839,72.19692533757961,2.8093175992366533,279.11634946467944
7.271131280361198,79.49761890550863,68.40403412588738,3.217432873179723,266.7754547135813
6.908003526986405,77.6105195313359,96.704668265306,3.870067730688754,315.0937770964507
6.302782502611596,70.92436337958402,77.94832164767362,3.4956818879726046,277.81460091845696
4.369461510719309,74.23228669431667,90.47766809202952,3.1504189051435763,286.66048606798194
6.517938440986535,87.55391225825755,52.716594404445416,3.3649610024662255,251.29873004319305
3.4543495709248564,85.00917187624381,79.00575398803889,5.403415585238275,288.805394046695
4.526362786519982,70.22444755201448,88.34446193435156,2.9423812029664145,281.22562842373685
4.029272904341793,80.99332305429226,76.23425983913137,3.2010990467149676,281.454958135394
5.163748278772645,87.5138712337179,90.98220562598027,4.050654396007612,316.81689198755146
9.629317133347017,63.305947188786284,67.24067324849442,4.105525932957984,246.97440434491912
1.2654696148165039,85.43360192379934,96.1402116027837,4.187030305560381,318.30772635912456
6.372520380749027,73.37376241054153,100.0,3.6387302220291846,308.9861272180601
1.7745682576206967,85.70598668593159,69.55742159340511,1.8569950872695165,257.2008162675659
4.056136268421133,72.36740843457483,68.31746217898842,4.6334315323010955,244.60432051184088
7.177901193934732,61.95117899335481,96.80076715676552,1.853654606981312,275.7702089485585
5.128560038190925,63.72457562116837,98.69358218596068,3.302635465239033,301.03926511609114
2.8445104441413878,80.48084946661382,67.15709959270097,2.245724149980642,246.71762565641424
3.5693925814800638,82.59722501721483,68.69719774356214,2.9358616534070077,260.0422061467608
6.359195497869352,70.95683374895592,70.7732308670924,3.3287624103034803,252.48466798316196
3.5392667365657267,86.38592458777374,54.833242334485846,3.321357215450273,244.2012759199027
5.43291717916395,63.3847993773104,61.220220802737025,3.421920754235285,227.74634259123425
5.091143679807628,79.33920201352683,59.93788849871898,4.613711269058647,251.53182191132743
3.6967993047883656,67.88983800237543,63.483036523438074,3.45353430151398,228.18020962581446
9.28788817865065,73.4816389219784,74.47972668919829,2.755843364709351,268.08898961425433
6.267838044636022,80.47398671316414,78.5132209880478,3.964087168288357,284.7043454601802
0.9497148266847857,71.39586634716048,98.25750739221115,4.18947048892464,293.83012192480686
5.3729086295388555,76.15444455770175,60.024689388918134,1.7723921848630075,244.95791568248157
3.676427070463224,90.0629280921444,89.76483597714875,3.597400069849858,314.3931059498717
6.704866669592448,74.23108130476851,71.79016733661737,3.701172742310898,265.795625465582
3.4149585231345987,88.35692112065142,74.2580443552135,2.702436496640008,282.2895452025757
4.770527117066202,68.70293145342382,85.12229238249905,4.37570681331162,281.3095019794786
6.0099745579609145,85.29804177915283,58.159169676565526,2.8499444129674734,251.828502704516
6.731510388340243,94.41568620657901,80.73614619276076,3.1255764534715422,300.8037216913765
2.5994071858884475,55.283554998727105,77.49678312319584,2.82692817571613,235.83603823695873
4.330997528318103,72.03104744529523,82.38676896012224,3.0155790475814674,268.38223978851914
4.050109377678088,85.7707212718054,79.33752965861727,1.9037249131047982,281.10896544865705
3.693341534852576,77.96954613957007,100.0,1.5599491174057056,310.70471043112826
8.530908480562193,83.71145873371309,65.43390023623026,4.594505063224972,276.7093519831716
5.809963421921911,73.9601481328418,67.03504567497274,2.153038651681672,248.06627417543746
2.4782320913299096,80.865897874729,65.65289210362853,2.0086076505436927,250.3936186754756
6.835723894109552,78.44322764607921,66.66784321259618,0.8466098863962852,261.71202351325906
9.244312394025266,91.67782061659807,65.43919309040223,2.3610382523104976,280.1939533281976
7.064930521102294,82.54420843301213,92.83524796661328,1.6769102065925017,321.7472380570322
1.9612600680919732,83.37602662075201,96.30756371984782,4.642015160136369,315.38015634349574
4.031531854267497,75.88123033877532,66.43880559375785,4.009817089342635,241.49254308623685
7.533822298373245,75.12393775927507,62.51466640343657,2.311849654822276,249.13272810797662
3.5846610687624385,75.6744181218038,82.07123334579606,5.252435805344309,281.87032003883485
5.887638856292456,83.94452142378297,66.71665433578544,3.9817654869915944,272.9906854944684
6.5492681068586736,75.79015519179737,84.49397726633266,2.6751686164913777,288.12420579344297
3.1461390568438343,82.89774856896413,78.04384531276949,0.5005942851264269,271.5268500374782
4.8809492878764,100.0,52.26383827504152,5.290942572590742,259.35538994908035
0.0,88.71124703431693,98.21257801995093,1.610427533236404,312.347335274077
2.9512247173314203,76.73976467832159,100.0,1.3546012530431082,299.7396169377935
4.494863697213679,92.01213922163944,65.80816964273421,4.0225704320096405,271.4096792852057
2.504433636070301,75.91924626978448,69.18447660096024,5.439752406339273,258.3301418745952
8.26482260786327,59.61875464822146,79.28798086087357,4.384272818510518,266.6710654601113
2.1397172440787346,69.91913689082595,80.01685184980538,3.56390912005236,263.0024308672762
4.119911026606032,61.29208078974145,84.87816409009245,3.594754341665286,254.88768284147835
5.2614811545721825,76.48486515958692,100.0,3.853415558780308,315.9507876189421
7.8825465781322315,80.18418379189552,72.34579158758926,3.7589285897867653,280.5165940325276
2.1282756976411212,96.76437312275283,63.02554133192319,3.281191423969376,267.018792088009
7.326327504309919,83.26927373764163,54.31021157978209,3.104201103951876,243.47410305401957
5.020466122039174,77.80899471191135,64.0360494008712,2.937406872100478,248.5550493257806
3.036982697904098,88.2940558118349,74.50309540689304,2.246035411133324,273.6374071850501
5.924206948526542,57.88864690992115,100.0,2.719324923133226,287.90530126204715
5.39811939114694,82.35614558108566,67.23583051445743,1.3070431858046145,257.625706345677
3.799566245682411,87.70865193886966,78.35681927458347,2.90166037320525,288.6857001345063
5.139604169980037,65.21413754220158,74.75365655890872,2.0114088928490825,242.64463513455564
4.22937280627648,91.43754043206928,92.82589910172126,1.896410682784229,314.6864866442634
5.227034690502496,83.38496407494414,100.0,3.1798941511534786,326.1391894150977
6.324261349042093,75.84712086099199,67.03696840619519,4.392002286344599,254.8839863902228
8.172033632290704,86.32781866106285,67.65840836222667,3.918316606002313,284.8760460975558
2.524369002346302,100.0,90.66241315603608,1.429499396376823,319.38779942951356
9.266066749312532,81.81866255058495,85.22837234439467,2.0103718634296626,300.2174392727176
1.0958244009549962,82.48220586300336,100.0,3.940771187988216,319.24760836935457
4.6964298099288335,75.40639100459757,83.75892277988946,2.0175126064616906,270.6152062001056
6.176634412969153,71.50155630535208,69.61061863819411,2.7753668500029756,242.20647984281848
5.561983735470065,88.30335816544246,83.85982246038463,3.550052099024552,294.7085181927997
3.7546009603588124,71.43916174091133,91.63055370874362,2.0316555451363647,290.38550392425907
4.5837554992854495,80.71566237219392,87.30723271796046,3.10537550614596,291.4665588332495
4.013998130682334,75.22342553234883,82.60911046660947,1.6659745050817956,286.0156737393061
3.821270486111577,84.78979825746391,91.00012034383731,2.398632356048786,301.0832081673465
6.699204194042049,83.33662105286949,92.5394338566851,3.319781934142537,313.2005976805203
5.714030971930095,90.375399442579,95.7323848655629,1.4070062664683307,330.11541741481165
3.6141808094786914,74.89983601145254,84.73064831384464,3.440474737960399,289.6927914653651
6.799199750866501,77.30125064706628,72.49322879524719,2.980362201073319,276.9024020293207
5.614599041753219,70.21236284217693,77.20070529649985,3.5524899544171475,269.36632093315495
6.62572423767792,75.55706739923889,93.09763449762535,3.2239141340646613,306.37571539393934
6.259257683847224,83.77300493044852,62.74596493519146,4.364140429973844,263.68450333866025
